Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2021,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,10,live,,T,C
2021,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,20,live,,T,C
2021,II,Ara severus,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,20,live,,T,C
2021,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,CD,ZA,,,2,live,,P,C
2021,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,CD,ZA,,,500,live,,T,C
2021,II,Coracopsis vasa,Aves,Psittaciformes,Psittacidae,Coracopsis,CD,ZA,,,20,live,,T,C
2021,II,Deroptyus accipitrinus,Aves,Psittaciformes,Psittacidae,Deroptyus,CD,ZA,,,1,live,,P,C
2021,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,CD,ZA,,,30,live,,T,C
2021,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,CD,ZA,,,10,live,,T,C
2021,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,NG,ZA,,,4,live,,T,C
2021,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,CD,ZA,,,60,live,,T,C
2021,II,Pionites leucogaster,Aves,Psittaciformes,Psittacidae,Pionites,CD,ZA,,,20,live,,T,C
2021,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,CD,ZA,,,2,live,,P,C
2021,II,Poicephalus rueppellii,Aves,Psittaciformes,Psittacidae,Poicephalus,CD,ZA,,,30,live,,T,C
2021,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,CD,ZA,,,30,live,,T,C
2021,II,Primolius auricollis,Aves,Psittaciformes,Psittacidae,Primolius,CD,ZA,,,15,live,,T,C
2021,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,CD,ZA,,,8,live,,P,C
2021,II,Psittacula cyanocephala,Aves,Psittaciformes,Psittacidae,Psittacula,CD,ZA,,,50,live,,T,C
2021,II,Psittacula derbiana,Aves,Psittaciformes,Psittacidae,Psittacula,CD,ZA,,,20,live,,T,C
2021,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,CD,ZA,,,2,live,,P,C
2021,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,CD,ZA,,,30,live,,T,C
2021,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,CD,ZA,,,4,live,,P,C
2021,II,Kinixys erosa,Reptilia,Testudines,Testudinidae,Kinixys,ZA,GH,,,10,live,Number of specimens,T,W
2021,II,Kinixys homeana,Reptilia,Testudines,Testudinidae,Kinixys,ZA,GH,,,30,live,Number of specimens,T,W
2021,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,ZA,GH,,,130,live,Number of specimens,T,W
2021,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,ZA,GH,,180,,live,,T,W
2022,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,GH,,22,,specimens,,S,U
2022,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,CN,,35,specimens,,M,C
2022,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,6,live,,T,C
2022,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ZA,GH,,9,,specimens,,S,U
2022,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ZA,CD,,,41.34,sawn wood,m3,T,W
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,2000,powder,kg,T,W
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,1200,powder,,T,W
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,4000,extract,kg,T,A
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,1145.8,extract,kg,T,W
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,1144,extract,,T,A
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,1872,extract,,T,W
