Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,GH,CD,,,2000,live,,T,W
2019,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,CD,ZA,,,20,live,,T,C
2019,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,GH,ZA,,,11,live,,T,C
2019,II,Allochrocebus lhoesti,Mammalia,Primates,Cercopithecidae,Allochrocebus,GH,CD,,,20,live,,T,W
2019,II,Cercocebus chrysogaster,Mammalia,Primates,Cercopithecidae,Cercocebus,GH,CD,,,35,live,,T,W
2019,II,Cercopithecus ascanius,Mammalia,Primates,Cercopithecidae,Cercopithecus,GH,CD,,,45,live,,T,W
2019,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,GH,CD,,,88,live,,T,W
2019,II,Cercopithecus nictitans,Mammalia,Primates,Cercopithecidae,Cercopithecus,GH,CD,,,10,live,,T,W
2019,II,Cercopithecus wolfi,Mammalia,Primates,Cercopithecidae,Cercopithecus,GH,CD,,,10,live,,T,W
2019,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,GH,CD,,,60,live,,T,W
2019,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,GH,ZA,VN,,1,specimens,,M,C
2019,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,13,specimens,,M,C
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CD,ZA,,19,3,live,,T,C
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,1,rug,,T,C
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,2,trophies,,T,C
2019,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,18000,leaves,kg,T,W
2019,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,2500,powder,kg,T,W
2019,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,CD,ZA,,,100,live,,T,C
2019,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,1,live,,P,C
2019,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,20,live,,T,C
2019,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,GH,ZA,,,11,live,,T,C
2019,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,GH,ZA,,,6,live,,T,C
2019,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,GH,ZA,,,55,live,,T,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NG,ZA,US,,2,leather products (small),,T,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NG,ZA,,,1,trophies,,H,W
2020,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,GH,ZA,VN,,5,specimens,,M,C
2020,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,20,specimens,ml,M,C
2020,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,30,specimens,,M,C
2020,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CD,ZA,,,8,trophies,,T,W
2020,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NG,ZA,,,2,trophies,,H,C
2020,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ZA,CD,CG,57.344,,carvings,,T,W
2020,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ZA,CD,,28.305,,carvings,,T,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,5000,powder,,T,W
2021,II,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,ZA,GH,ML,,110,live,Number of specimens,T,W
2021,II,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,ZA,GH,ML,110,,live,,T,W
2021,II,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,ZA,GH,XX,,700,live,Number of specimens,T,W
2021,II,Calabaria reinhardtii,Reptilia,Serpentes,Boidae,Calabaria,ZA,GH,,,30,live,Number of specimens,T,W
2021,II,Calabaria reinhardtii,Reptilia,Serpentes,Boidae,Calabaria,ZA,GH,,20,,live,,T,W
2021,II,Gongylophis muelleri,Reptilia,Serpentes,Boidae,Gongylophis,ZA,GH,,,70,live,Number of specimens,T,W
2021,II,Gongylophis muelleri,Reptilia,Serpentes,Boidae,Gongylophis,ZA,GH,,70,,live,,T,W
2021,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,NG,ZA,,,2,trophies,,H,F
2021,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NG,ZA,,,2,trophies,,H,F
2021,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,CD,ZA,,,30,live,,T,C
2021,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,CD,ZA,,,2,live,,P,C
2021,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,CD,ZA,,,10,live,,T,C
2021,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,CD,ZA,,,2,live,,P,C
2021,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,CD,ZA,,,35,live,,T,C
2021,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,CD,ZA,,,5,live,,T,C
2021,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,CD,ZA,,,10,live,,T,C
2021,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,CD,ZA,,,60,live,,T,C
2021,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,GH,ZA,,2,,live,Number of specimens,T,C
2021,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,GH,ZA,,,2,live,,T,C
2021,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,GH,ZA,CN,,7,specimens,,M,C
2021,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,CN,,10,specimens,,M,C
2021,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,VN,,10,specimens,,M,C
2021,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,4,,live,Number of specimens,Z,C
2021,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,4,live,,H,C
2021,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,1,rug,,P,C
2021,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NG,ZA,,,1,skins,,T,W
2021,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GH,ZA,,2,,live,Number of specimens,Z,W
2021,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GH,ZA,,,2,live,,Z,W
2021,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ZA,CD,,,32.305,sawn wood,m3,T,W
2021,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,5000,leaves,,T,W
2021,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,5000,powder,,T,W
2021,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,GH,ZA,,2,,live,Number of specimens,T,C
2021,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,GH,ZA,,,12,live,,T,C
2021,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,CD,ZA,,,20,live,,P,C
2021,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,NG,ZA,,,60,live,,T,C
2021,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,CD,ZA,,,60,live,,T,C
2021,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,GH,ZA,,10,,live,Number of specimens,T,C
2021,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,GH,ZA,,,10,live,,T,C
2021,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,CD,ZA,,,30,live,,T,C
2021,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,CD,ZA,,,30,live,,T,C
2021,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,CD,ZA,,,40,live,,T,C
2021,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,GH,ZA,,12,,live,Number of specimens,T,C
2021,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,GH,ZA,,,4,live,,T,C
2021,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,2,live,,P,C
2021,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,40,live,,T,C
2021,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,GH,ZA,,10,,live,Number of specimens,T,C
2021,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,GH,ZA,,,2,live,,T,C
2021,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,10,live,,T,C
2021,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,20,live,,T,C
2021,II,Ara severus,Aves,Psittaciformes,Psittacidae,Ara,CD,ZA,,,20,live,,T,C
2021,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,CD,ZA,,,2,live,,P,C
2021,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,CD,ZA,,,500,live,,T,C
2021,II,Coracopsis vasa,Aves,Psittaciformes,Psittacidae,Coracopsis,CD,ZA,,,20,live,,T,C
2021,II,Deroptyus accipitrinus,Aves,Psittaciformes,Psittacidae,Deroptyus,CD,ZA,,,1,live,,P,C
2021,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,CD,ZA,,,30,live,,T,C
2021,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,CD,ZA,,,10,live,,T,C
2021,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,NG,ZA,,,4,live,,T,C
2021,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,CD,ZA,,,60,live,,T,C
2021,II,Pionites leucogaster,Aves,Psittaciformes,Psittacidae,Pionites,CD,ZA,,,20,live,,T,C
2021,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,CD,ZA,,,2,live,,P,C
2021,II,Poicephalus rueppellii,Aves,Psittaciformes,Psittacidae,Poicephalus,CD,ZA,,,30,live,,T,C
2021,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,CD,ZA,,,30,live,,T,C
2021,II,Primolius auricollis,Aves,Psittaciformes,Psittacidae,Primolius,CD,ZA,,,15,live,,T,C
2021,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,CD,ZA,,,8,live,,P,C
2021,II,Psittacula cyanocephala,Aves,Psittaciformes,Psittacidae,Psittacula,CD,ZA,,,50,live,,T,C
2021,II,Psittacula derbiana,Aves,Psittaciformes,Psittacidae,Psittacula,CD,ZA,,,20,live,,T,C
2021,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,CD,ZA,,,2,live,,P,C
2021,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,CD,ZA,,,30,live,,T,C
2021,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,CD,ZA,,,4,live,,P,C
2021,II,Kinixys erosa,Reptilia,Testudines,Testudinidae,Kinixys,ZA,GH,,,10,live,Number of specimens,T,W
2021,II,Kinixys homeana,Reptilia,Testudines,Testudinidae,Kinixys,ZA,GH,,,30,live,Number of specimens,T,W
2021,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,ZA,GH,,,130,live,Number of specimens,T,W
2021,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,ZA,GH,,180,,live,,T,W
2022,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,GH,,22,,specimens,,S,U
2022,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,CN,,35,specimens,,M,C
2022,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,GH,ZA,,,6,live,,T,C
2022,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ZA,GH,,9,,specimens,,S,U
2022,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ZA,CD,,,41.34,sawn wood,m3,T,W
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,2000,powder,kg,T,W
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,ZA,,,1200,powder,,T,W
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,4000,extract,kg,T,A
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,1145.8,extract,kg,T,W
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,1144,extract,,T,A
2022,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NG,ZA,,,1872,extract,,T,W
2023,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ZA,CD,,,28.526,sawn wood,m3,T,W
